Year,Code_District,Name_Dist,Code_NBHD,Name_NBHD,Censal_Section,Use,Description,Amount
2019,2,Eixample,7,la Dreta de l'Eixample,69,Esportiu,Superfície_m2,1146.0
2019,2,Eixample,7,la Dreta de l'Eixample,69,Religiós,Superfície_m2,2686.0
2019,2,Eixample,7,la Dreta de l'Eixample,69,Espectacles,Superfície_m2,299.0
2019,2,Eixample,7,la Dreta de l'Eixample,69,Altres,Superfície_m2,418.0
2019,2,Eixample,7,la Dreta de l'Eixample,70,Habitatge,Superfície_m2,84519.0
2019,2,Eixample,7,la Dreta de l'Eixample,70,Aparcaments,Superfície_m2,7209.0
2019,2,Eixample,7,la Dreta de l'Eixample,70,Comerç,Superfície_m2,18291.0
2019,2,Eixample,7,la Dreta de l'Eixample,70,Magatzem,Superfície_m2,6212.0
2019,2,Eixample,7,la Dreta de l'Eixample,70,Oficina,Superfície_m2,12143.0
2019,2,Eixample,7,la Dreta de l'Eixample,70,Hotel,Superfície_m2,12135.0
2019,2,Eixample,7,la Dreta de l'Eixample,70,Ensenyament,Superfície_m2,16086.0
2019,2,Eixample,7,la Dreta de l'Eixample,70,Sanitat,Superfície_m2,556.0
2019,2,Eixample,7,la Dreta de l'Eixample,70,Esportiu,Superfície_m2,8.0
2019,2,Eixample,7,la Dreta de l'Eixample,70,Religiós,Superfície_m2,1131.0
2019,2,Eixample,7,la Dreta de l'Eixample,70,Altres,Superfície_m2,615.0
2019,2,Eixample,7,la Dreta de l'Eixample,71,Habitatge,Superfície_m2,103032.0
2019,2,Eixample,7,la Dreta de l'Eixample,71,Aparcaments,Superfície_m2,8407.0
2019,2,Eixample,7,la Dreta de l'Eixample,71,Comerç,Superfície_m2,22577.0
2019,2,Eixample,7,la Dreta de l'Eixample,71,Magatzem,Superfície_m2,17347.0
2019,2,Eixample,7,la Dreta de l'Eixample,71,Oficina,Superfície_m2,22696.0
2019,2,Eixample,7,la Dreta de l'Eixample,71,Hotel,Superfície_m2,5423.0
2019,2,Eixample,7,la Dreta de l'Eixample,71,Sanitat,Superfície_m2,643.0
2019,2,Eixample,7,la Dreta de l'Eixample,71,Esportiu,Superfície_m2,690.0
2019,2,Eixample,7,la Dreta de l'Eixample,71,Adm.Pública,Superfície_m2,6627.0
2019,2,Eixample,7,la Dreta de l'Eixample,72,Habitatge,Superfície_m2,76758.0
2019,2,Eixample,7,la Dreta de l'Eixample,72,Aparcaments,Superfície_m2,15850.0
2019,2,Eixample,7,la Dreta de l'Eixample,72,Comerç,Superfície_m2,15829.0
2019,2,Eixample,7,la Dreta de l'Eixample,72,Magatzem,Superfície_m2,7580.0
2019,2,Eixample,7,la Dreta de l'Eixample,72,Oficina,Superfície_m2,29421.0
2019,2,Eixample,7,la Dreta de l'Eixample,72,Hotel,Superfície_m2,17896.0
2019,2,Eixample,7,la Dreta de l'Eixample,72,Ensenyament,Superfície_m2,2248.0
2019,2,Eixample,7,la Dreta de l'Eixample,72,Sanitat,Superfície_m2,839.0
2019,2,Eixample,7,la Dreta de l'Eixample,72,Adm.Pública,Superfície_m2,623.0
2019,2,Eixample,7,la Dreta de l'Eixample,72,Espectacles,Superfície_m2,716.0
2019,2,Eixample,7,la Dreta de l'Eixample,73,Habitatge,Superfície_m2,110861.0
2019,2,Eixample,7,la Dreta de l'Eixample,73,Aparcaments,Superfície_m2,9689.0
2019,2,Eixample,7,la Dreta de l'Eixample,73,Comerç,Superfície_m2,24204.0
2019,2,Eixample,7,la Dreta de l'Eixample,73,Magatzem,Superfície_m2,10888.0
2019,2,Eixample,7,la Dreta de l'Eixample,73,Oficina,Superfície_m2,22810.0
2019,2,Eixample,7,la Dreta de l'Eixample,73,Hotel,Superfície_m2,17980.0
2019,2,Eixample,7,la Dreta de l'Eixample,73,Ensenyament,Superfície_m2,2720.0
2019,2,Eixample,7,la Dreta de l'Eixample,73,Sanitat,Superfície_m2,640.0
2019,2,Eixample,7,la Dreta de l'Eixample,73,Religiós,Superfície_m2,4171.0
2019,2,Eixample,7,la Dreta de l'Eixample,74,Habitatge,Superfície_m2,94714.0
2019,2,Eixample,7,la Dreta de l'Eixample,74,Aparcaments,Superfície_m2,8268.0
2019,2,Eixample,7,la Dreta de l'Eixample,74,Comerç,Superfície_m2,29113.0
2019,2,Eixample,7,la Dreta de l'Eixample,74,Magatzem,Superfície_m2,14893.0
2019,2,Eixample,7,la Dreta de l'Eixample,74,Oficina,Superfície_m2,17492.0
2019,2,Eixample,7,la Dreta de l'Eixample,74,Hotel,Superfície_m2,6416.0
2019,2,Eixample,7,la Dreta de l'Eixample,74,Sanitat,Superfície_m2,2075.0
2019,2,Eixample,7,la Dreta de l'Eixample,74,Religiós,Superfície_m2,1626.0
2019,2,Eixample,7,la Dreta de l'Eixample,74,Adm.Pública,Superfície_m2,10090.0
2019,2,Eixample,7,la Dreta de l'Eixample,75,Habitatge,Superfície_m2,87043.0
2019,2,Eixample,7,la Dreta de l'Eixample,75,Aparcaments,Superfície_m2,8216.0
2019,2,Eixample,7,la Dreta de l'Eixample,75,Comerç,Superfície_m2,24653.0
2019,2,Eixample,7,la Dreta de l'Eixample,75,Magatzem,Superfície_m2,11959.0
2019,2,Eixample,7,la Dreta de l'Eixample,75,Oficina,Superfície_m2,29513.0
2019,2,Eixample,7,la Dreta de l'Eixample,75,Hotel,Superfície_m2,16411.0
2019,2,Eixample,7,la Dreta de l'Eixample,75,Adm.Pública,Superfície_m2,3603.0
2019,2,Eixample,7,la Dreta de l'Eixample,75,Espectacles,Superfície_m2,990.0
2019,2,Eixample,7,la Dreta de l'Eixample,76,Habitatge,Superfície_m2,121560.0
2019,2,Eixample,7,la Dreta de l'Eixample,76,Aparcaments,Superfície_m2,10447.0
2019,2,Eixample,7,la Dreta de l'Eixample,76,Comerç,Superfície_m2,24680.0
2019,2,Eixample,7,la Dreta de l'Eixample,76,Magatzem,Superfície_m2,13518.0
2019,2,Eixample,7,la Dreta de l'Eixample,76,Oficina,Superfície_m2,33284.0
2019,2,Eixample,7,la Dreta de l'Eixample,76,Hotel,Superfície_m2,47573.0
2019,2,Eixample,7,la Dreta de l'Eixample,76,Ensenyament,Superfície_m2,858.0
2019,2,Eixample,7,la Dreta de l'Eixample,76,Sanitat,Superfície_m2,740.0
2019,2,Eixample,7,la Dreta de l'Eixample,77,Habitatge,Superfície_m2,141640.0
2019,2,Eixample,7,la Dreta de l'Eixample,77,Aparcaments,Superfície_m2,91881.0
2019,2,Eixample,7,la Dreta de l'Eixample,77,Comerç,Superfície_m2,156803.0
2019,2,Eixample,7,la Dreta de l'Eixample,77,Magatzem,Superfície_m2,55666.0
2019,2,Eixample,7,la Dreta de l'Eixample,77,Oficina,Superfície_m2,207584.0
2019,2,Eixample,7,la Dreta de l'Eixample,77,Hotel,Superfície_m2,100519.0
2019,2,Eixample,7,la Dreta de l'Eixample,77,Ensenyament,Superfície_m2,17226.0
2019,2,Eixample,7,la Dreta de l'Eixample,77,Indústria,Superfície_m2,221.0
2019,2,Eixample,7,la Dreta de l'Eixample,77,Sanitat,Superfície_m2,322.0
2019,2,Eixample,7,la Dreta de l'Eixample,77,Esportiu,Superfície_m2,613.0
2019,2,Eixample,7,la Dreta de l'Eixample,77,Religiós,Superfície_m2,6101.0
2019,2,Eixample,7,la Dreta de l'Eixample,77,Adm.Pública,Superfície_m2,18483.0
2019,2,Eixample,7,la Dreta de l'Eixample,77,Espectacles,Superfície_m2,7921.0
2019,2,Eixample,7,la Dreta de l'Eixample,78,Habitatge,Superfície_m2,120742.0
2019,2,Eixample,7,la Dreta de l'Eixample,78,Aparcaments,Superfície_m2,69152.0
2019,2,Eixample,7,la Dreta de l'Eixample,78,Comerç,Superfície_m2,46620.0
2019,2,Eixample,7,la Dreta de l'Eixample,78,Magatzem,Superfície_m2,16409.0
2019,2,Eixample,7,la Dreta de l'Eixample,78,Oficina,Superfície_m2,97376.0
2019,2,Eixample,7,la Dreta de l'Eixample,78,Hotel,Superfície_m2,63738.0
2019,2,Eixample,7,la Dreta de l'Eixample,78,Ensenyament,Superfície_m2,25374.0
2019,2,Eixample,7,la Dreta de l'Eixample,78,Indústria,Superfície_m2,328.0
2019,2,Eixample,7,la Dreta de l'Eixample,78,Sanitat,Superfície_m2,2675.0
2019,2,Eixample,7,la Dreta de l'Eixample,78,Esportiu,Superfície_m2,212.0
2019,2,Eixample,7,la Dreta de l'Eixample,78,Religiós,Superfície_m2,469.0
2019,2,Eixample,7,la Dreta de l'Eixample,79,Habitatge,Superfície_m2,136074.0
2019,2,Eixample,7,la Dreta de l'Eixample,79,Aparcaments,Superfície_m2,47603.0
2019,2,Eixample,7,la Dreta de l'Eixample,79,Comerç,Superfície_m2,56751.0
2019,2,Eixample,7,la Dreta de l'Eixample,79,Magatzem,Superfície_m2,22429.0
2019,2,Eixample,7,la Dreta de l'Eixample,79,Oficina,Superfície_m2,113556.0
2019,2,Eixample,7,la Dreta de l'Eixample,79,Hotel,Superfície_m2,72079.0
2019,2,Eixample,7,la Dreta de l'Eixample,79,Ensenyament,Superfície_m2,10767.0
2019,2,Eixample,7,la Dreta de l'Eixample,79,Sanitat,Superfície_m2,5485.0
2019,2,Eixample,7,la Dreta de l'Eixample,79,Esportiu,Superfície_m2,865.0
2019,2,Eixample,7,la Dreta de l'Eixample,79,Religiós,Superfície_m2,486.0
2019,2,Eixample,7,la Dreta de l'Eixample,79,Adm.Pública,Superfície_m2,27476.0
2019,2,Eixample,7,la Dreta de l'Eixample,79,Espectacles,Superfície_m2,9272.0
2019,2,Eixample,7,la Dreta de l'Eixample,79,Altres,Superfície_m2,1.0
2019,2,Eixample,7,la Dreta de l'Eixample,80,Habitatge,Superfície_m2,144416.0
2019,2,Eixample,7,la Dreta de l'Eixample,80,Aparcaments,Superfície_m2,56934.0
2019,2,Eixample,7,la Dreta de l'Eixample,80,Comerç,Superfície_m2,35620.0
2019,2,Eixample,7,la Dreta de l'Eixample,80,Magatzem,Superfície_m2,16962.0
2019,2,Eixample,7,la Dreta de l'Eixample,80,Oficina,Superfície_m2,100043.0
2019,2,Eixample,7,la Dreta de l'Eixample,80,Hotel,Superfície_m2,58472.0
2019,2,Eixample,7,la Dreta de l'Eixample,80,Ensenyament,Superfície_m2,3229.0
2019,2,Eixample,7,la Dreta de l'Eixample,80,Indústria,Superfície_m2,140.0
2019,2,Eixample,7,la Dreta de l'Eixample,80,Sanitat,Superfície_m2,4316.0
2019,2,Eixample,7,la Dreta de l'Eixample,80,Esportiu,Superfície_m2,872.0
2019,2,Eixample,7,la Dreta de l'Eixample,80,Religiós,Superfície_m2,798.0
2019,2,Eixample,7,la Dreta de l'Eixample,80,Adm.Pública,Superfície_m2,8272.0
2019,2,Eixample,7,la Dreta de l'Eixample,80,Espectacles,Superfície_m2,829.0
2019,2,Eixample,7,la Dreta de l'Eixample,80,Altres,Superfície_m2,169.0
2019,2,Eixample,7,la Dreta de l'Eixample,81,Habitatge,Superfície_m2,191419.0
2019,2,Eixample,7,la Dreta de l'Eixample,81,Aparcaments,Superfície_m2,26663.0
2019,2,Eixample,7,la Dreta de l'Eixample,81,Comerç,Superfície_m2,60689.0
2019,2,Eixample,7,la Dreta de l'Eixample,81,Magatzem,Superfície_m2,14093.0
2019,2,Eixample,7,la Dreta de l'Eixample,81,Oficina,Superfície_m2,77797.0
2019,2,Eixample,7,la Dreta de l'Eixample,81,Hotel,Superfície_m2,45043.0
2019,2,Eixample,7,la Dreta de l'Eixample,81,Ensenyament,Superfície_m2,22004.0
2019,2,Eixample,7,la Dreta de l'Eixample,81,Indústria,Superfície_m2,453.0
2019,2,Eixample,7,la Dreta de l'Eixample,81,Sanitat,Superfície_m2,7275.0
2019,2,Eixample,7,la Dreta de l'Eixample,81,Esportiu,Superfície_m2,3902.0
2019,2,Eixample,7,la Dreta de l'Eixample,81,Religiós,Superfície_m2,9468.0
2019,2,Eixample,7,la Dreta de l'Eixample,81,Adm.Pública,Superfície_m2,65.0
2019,2,Eixample,7,la Dreta de l'Eixample,81,Espectacles,Superfície_m2,4168.0
2019,2,Eixample,7,la Dreta de l'Eixample,82,Habitatge,Superfície_m2,91154.0
2019,2,Eixample,7,la Dreta de l'Eixample,82,Aparcaments,Superfície_m2,9592.0
2019,2,Eixample,7,la Dreta de l'Eixample,82,Comerç,Superfície_m2,19889.0
2019,2,Eixample,7,la Dreta de l'Eixample,82,Magatzem,Superfície_m2,4304.0
2019,2,Eixample,7,la Dreta de l'Eixample,82,Oficina,Superfície_m2,33190.0
2019,2,Eixample,7,la Dreta de l'Eixample,82,Hotel,Superfície_m2,22571.0
2019,2,Eixample,7,la Dreta de l'Eixample,82,Ensenyament,Superfície_m2,4640.0
2019,2,Eixample,7,la Dreta de l'Eixample,82,Indústria,Superfície_m2,236.0
2019,2,Eixample,7,la Dreta de l'Eixample,82,Sanitat,Superfície_m2,1483.0
2019,2,Eixample,7,la Dreta de l'Eixample,82,Esportiu,Superfície_m2,140.0
2019,2,Eixample,7,la Dreta de l'Eixample,82,Religiós,Superfície_m2,5077.0
2019,2,Eixample,7,la Dreta de l'Eixample,82,Adm.Pública,Superfície_m2,10587.0
2019,2,Eixample,7,la Dreta de l'Eixample,83,Habitatge,Superfície_m2,175319.0
2019,2,Eixample,7,la Dreta de l'Eixample,83,Aparcaments,Superfície_m2,36291.0
2019,2,Eixample,7,la Dreta de l'Eixample,83,Comerç,Superfície_m2,47150.0
2019,2,Eixample,7,la Dreta de l'Eixample,83,Magatzem,Superfície_m2,39307.0
2019,2,Eixample,7,la Dreta de l'Eixample,83,Oficina,Superfície_m2,105797.0
2019,2,Eixample,7,la Dreta de l'Eixample,83,Hotel,Superfície_m2,29748.0
2019,2,Eixample,7,la Dreta de l'Eixample,83,Ensenyament,Superfície_m2,16074.0
2019,2,Eixample,7,la Dreta de l'Eixample,83,Sanitat,Superfície_m2,2121.0
2019,2,Eixample,7,la Dreta de l'Eixample,83,Esportiu,Superfície_m2,893.0
2019,2,Eixample,7,la Dreta de l'Eixample,83,Religiós,Superfície_m2,4978.0
2019,2,Eixample,7,la Dreta de l'Eixample,83,Adm.Pública,Superfície_m2,2533.0
2019,2,Eixample,7,la Dreta de l'Eixample,83,Espectacles,Superfície_m2,628.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,84,Habitatge,Superfície_m2,120185.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,84,Aparcaments,Superfície_m2,14872.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,84,Comerç,Superfície_m2,19076.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,84,Magatzem,Superfície_m2,9316.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,84,Oficina,Superfície_m2,18174.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,84,Hotel,Superfície_m2,30630.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,84,Ensenyament,Superfície_m2,9432.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,84,Sanitat,Superfície_m2,2341.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,84,Esportiu,Superfície_m2,189.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,84,Religiós,Superfície_m2,1507.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,84,Espectacles,Superfície_m2,1731.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,85,Habitatge,Superfície_m2,113878.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,85,Aparcaments,Superfície_m2,28603.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,85,Comerç,Superfície_m2,21080.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,85,Magatzem,Superfície_m2,16709.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,85,Oficina,Superfície_m2,54067.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,85,Hotel,Superfície_m2,12078.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,85,Ensenyament,Superfície_m2,273.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,85,Sanitat,Superfície_m2,338.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,85,Espectacles,Superfície_m2,1102.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,86,Habitatge,Superfície_m2,101880.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,86,Aparcaments,Superfície_m2,9763.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,86,Comerç,Superfície_m2,13816.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,86,Magatzem,Superfície_m2,4144.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,86,Oficina,Superfície_m2,10095.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,86,Hotel,Superfície_m2,6305.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,86,Ensenyament,Superfície_m2,1042.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,86,Indústria,Superfície_m2,907.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,86,Esportiu,Superfície_m2,481.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,87,Habitatge,Superfície_m2,75188.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,87,Aparcaments,Superfície_m2,7811.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,87,Comerç,Superfície_m2,9576.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,87,Magatzem,Superfície_m2,6506.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,87,Oficina,Superfície_m2,2723.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,87,Hotel,Superfície_m2,1736.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,87,Ensenyament,Superfície_m2,7877.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,87,Sanitat,Superfície_m2,194.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,87,Religiós,Superfície_m2,1456.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,87,Adm.Pública,Superfície_m2,107.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,88,Habitatge,Superfície_m2,96502.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,88,Aparcaments,Superfície_m2,17018.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,88,Comerç,Superfície_m2,13527.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,88,Magatzem,Superfície_m2,13178.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,88,Oficina,Superfície_m2,26593.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,88,Hotel,Superfície_m2,22542.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,88,Ensenyament,Superfície_m2,1729.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,88,Sanitat,Superfície_m2,1529.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,88,Esportiu,Superfície_m2,95.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,88,Religiós,Superfície_m2,290.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,88,Adm.Pública,Superfície_m2,734.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,88,Espectacles,Superfície_m2,125.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89,Habitatge,Superfície_m2,113346.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89,Aparcaments,Superfície_m2,12423.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89,Comerç,Superfície_m2,18306.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89,Magatzem,Superfície_m2,11968.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89,Oficina,Superfície_m2,13075.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89,Hotel,Superfície_m2,18611.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89,Esportiu,Superfície_m2,30.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89,Espectacles,Superfície_m2,439.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90,Habitatge,Superfície_m2,89540.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90,Aparcaments,Superfície_m2,6127.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90,Comerç,Superfície_m2,13420.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90,Magatzem,Superfície_m2,17297.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90,Oficina,Superfície_m2,4841.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90,Hotel,Superfície_m2,5257.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90,Ensenyament,Superfície_m2,1368.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90,Indústria,Superfície_m2,217.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90,Religiós,Superfície_m2,2680.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90,Adm.Pública,Superfície_m2,20149.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,91,Habitatge,Superfície_m2,114450.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,91,Aparcaments,Superfície_m2,7059.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,91,Comerç,Superfície_m2,24015.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,91,Magatzem,Superfície_m2,8668.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,91,Oficina,Superfície_m2,51183.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,91,Hotel,Superfície_m2,12140.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,91,Ensenyament,Superfície_m2,21563.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,91,Indústria,Superfície_m2,180.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,91,Sanitat,Superfície_m2,1491.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,91,Esportiu,Superfície_m2,9.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,91,Religiós,Superfície_m2,1527.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,91,Espectacles,Superfície_m2,1734.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,92,Habitatge,Superfície_m2,90788.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,92,Aparcaments,Superfície_m2,12565.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,92,Comerç,Superfície_m2,19118.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,92,Magatzem,Superfície_m2,21265.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,92,Oficina,Superfície_m2,20045.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,92,Hotel,Superfície_m2,17886.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,92,Ensenyament,Superfície_m2,4084.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,92,Sanitat,Superfície_m2,1074.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,92,Esportiu,Superfície_m2,16.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,92,Espectacles,Superfície_m2,1849.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,93,Habitatge,Superfície_m2,80479.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,93,Aparcaments,Superfície_m2,12719.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,93,Comerç,Superfície_m2,15260.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,93,Magatzem,Superfície_m2,12388.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,93,Oficina,Superfície_m2,11494.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,93,Hotel,Superfície_m2,2145.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,93,Sanitat,Superfície_m2,1420.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,93,Adm.Pública,Superfície_m2,138.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,94,Habitatge,Superfície_m2,74508.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,94,Aparcaments,Superfície_m2,15294.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,94,Comerç,Superfície_m2,7503.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,94,Magatzem,Superfície_m2,16343.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,94,Oficina,Superfície_m2,6974.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,94,Hotel,Superfície_m2,14569.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,94,Ensenyament,Superfície_m2,4737.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,94,Sanitat,Superfície_m2,1159.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,94,Espectacles,Superfície_m2,1071.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,95,Habitatge,Superfície_m2,69206.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,95,Aparcaments,Superfície_m2,9828.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,95,Comerç,Superfície_m2,9140.0
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,95,Magatzem,Superfície_m2,5359.0
