Year,Trimester,Code_Dist,Name_Dist,Code_NBHD,Name_NBHD,Thousands_Euros,Euros_M2,Type_y
2019,2,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",248.7,4034.0,Used
2019,2,2,Eixample,5,el Fort Pienc,520.2,5205.3,Used
2019,2,2,Eixample,6,la Sagrada Família,255.9,4414.2,Used
2019,2,2,Eixample,7,la Dreta de l'Eixample,568.6,5493.8,Used
2019,2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,492.6,5026.5,Used
2019,2,2,Eixample,9,la Nova Esquerra de l'Eixample,299.2,4234.1,Used
2019,2,2,Eixample,10,Sant Antoni,310.9,4223.3,Used
2019,2,3,Sants-Montjuïc,11,el Poble Sec,285.1,4305.2,Used
2019,2,3,Sants-Montjuïc,12,la Marina del Prat Vermell,,,Used
2019,2,3,Sants-Montjuïc,13,la Marina de Port,182.7,2832.1,Used
2019,2,3,Sants-Montjuïc,14,la Font de la Guatlla,385.5,4566.6,Used
2019,2,3,Sants-Montjuïc,15,Hostafrancs,366.8,4057.0,Used
2019,2,3,Sants-Montjuïc,16,la Bordeta,200.7,3285.5,Used
2019,2,3,Sants-Montjuïc,17,Sants - Badal,245.0,3325.2,Used
2019,2,3,Sants-Montjuïc,18,Sants,273.0,3730.4,Used
2019,2,4,Les Corts,19,les Corts,416.1,4745.5,Used
2019,2,4,Les Corts,20,la Maternitat i Sant Ramon,357.0,4028.6,Used
2019,2,4,Les Corts,21,Pedralbes,1000.1,6640.1,Used
2019,2,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",543.0,4600.1,Used
2019,2,5,Sarrià-Sant Gervasi,23,Sarrià,860.3,6235.3,Used
2019,2,5,Sarrià-Sant Gervasi,24,les Tres Torres,743.2,5203.3,Used
2019,2,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,621.2,5305.6,Used
2019,2,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,762.3,5320.0,Used
2019,2,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,479.6,4877.4,Used
2019,2,6,Gràcia,28,Vallcarca i els Penitents,316.0,3348.7,Used
2019,2,6,Gràcia,29,el Coll,130.5,2204.3,Used
2019,2,6,Gràcia,30,la Salut,362.4,4387.3,Used
2019,2,6,Gràcia,31,la Vila de Gràcia,386.4,4937.7,Used
2019,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,384.1,4274.5,Used
2019,2,7,Horta-Guinardó,33,el Baix Guinardó,274.2,3803.3,Used
2019,2,7,Horta-Guinardó,34,Can Baró,208.7,3293.6,Used
2019,2,7,Horta-Guinardó,35,el Guinardó,238.2,3311.2,Used
2019,2,7,Horta-Guinardó,36,la Font d'en Fargues,291.0,3445.7,Used
2019,2,7,Horta-Guinardó,37,el Carmel,149.8,2502.9,Used
2019,2,7,Horta-Guinardó,38,la Teixonera,142.7,2349.4,Used
2019,2,7,Horta-Guinardó,39,Sant Genís dels Agudells,156.4,2281.1,Used
2019,2,7,Horta-Guinardó,40,Montbau,157.3,2683.1,Used
2019,2,7,Horta-Guinardó,41,la Vall d'Hebron,273.1,3804.6,Used
2019,2,7,Horta-Guinardó,42,la Clota,,,Used
2019,2,7,Horta-Guinardó,43,Horta,207.7,2985.5,Used
2019,2,8,Nou Barris,44,Vilapicina i la Torre Llobeta,182.5,2669.2,Used
2019,2,8,Nou Barris,45,Porta,169.0,2949.6,Used
2019,2,8,Nou Barris,46,el Turó de la Peira,137.3,2062.6,Used
2019,2,8,Nou Barris,47,Can Peguera,,,Used
2019,2,8,Nou Barris,48,la Guineueta,204.2,2737.0,Used
2019,2,8,Nou Barris,49,Canyelles,190.7,2493.5,Used
2019,2,8,Nou Barris,50,les Roquetes,120.9,2351.9,Used
2019,2,8,Nou Barris,51,Verdun,127.3,2200.4,Used
2019,2,8,Nou Barris,52,la Prosperitat,124.1,1954.1,Used
2019,2,8,Nou Barris,53,la Trinitat Nova,90.8,1847.2,Used
2019,2,8,Nou Barris,54,Torre Baró,,,Used
2019,2,8,Nou Barris,55,Ciutat Meridiana,90.7,1584.1,Used
2019,2,8,Nou Barris,56,Vallbona,99.9,1152.8,Used
2019,2,9,Sant Andreu,57,la Trinitat Vella,237.2,3265.5,Used
2019,2,9,Sant Andreu,58,Baró de Viver,,,Used
2019,2,9,Sant Andreu,59,el Bon Pastor,146.2,2070.9,Used
2019,2,9,Sant Andreu,60,Sant Andreu,210.8,3039.7,Used
2019,2,9,Sant Andreu,61,la Sagrera,293.5,3854.7,Used
2019,2,9,Sant Andreu,62,el Congrés i els Indians,217.3,2804.6,Used
2019,2,9,Sant Andreu,63,Navas,371.9,4168.4,Used
2019,2,10,Sant Martí,64,el Camp de l'Arpa del Clot,309.0,4091.3,Used
2019,2,10,Sant Martí,65,el Clot,383.0,4389.0,Used
2019,2,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,280.8,4040.7,Used
2019,2,10,Sant Martí,67,la Vila Olímpica del Poblenou,553.3,4893.9,Used
2019,2,10,Sant Martí,68,el Poblenou,288.2,4435.5,Used
2019,2,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,806.8,7084.1,Used
2019,2,10,Sant Martí,70,el Besòs i el Maresme,234.7,3291.9,Used
2019,2,10,Sant Martí,71,Provençals del Poblenou,334.5,3997.8,Used
2019,2,10,Sant Martí,72,Sant Martí de Provençals,257.9,3408.6,Used
2019,2,10,Sant Martí,73,la Verneda i la Pau,169.5,2500.3,Used
2019,3,1,Ciutat Vella,1,el Raval,190.3,3390.3,Total
2019,3,1,Ciutat Vella,2,el Barri Gòtic,375.9,4517.2,Total
2019,3,1,Ciutat Vella,3,la Barceloneta,195.3,4844.8,Total
2019,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",335.1,4636.2,Total
2019,3,2,Eixample,5,el Fort Pienc,320.7,3704.5,Total
2019,3,2,Eixample,6,la Sagrada Família,276.7,3665.2,Total
2019,3,2,Eixample,7,la Dreta de l'Eixample,573.0,5128.6,Total
2019,3,2,Eixample,8,l'Antiga Esquerra de l'Eixample,436.8,4974.3,Total
2019,3,2,Eixample,9,la Nova Esquerra de l'Eixample,342.2,4279.8,Total
2019,3,2,Eixample,10,Sant Antoni,354.7,4038.1,Total
2019,3,3,Sants-Montjuïc,11,el Poble Sec,231.5,3946.4,Total
2019,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,121.0,1920.6,Total
2019,3,3,Sants-Montjuïc,13,la Marina de Port,196.3,3209.6,Total
2019,3,3,Sants-Montjuïc,14,la Font de la Guatlla,258.8,3974.7,Total
2019,3,3,Sants-Montjuïc,15,Hostafrancs,394.2,4642.7,Total
2019,3,3,Sants-Montjuïc,16,la Bordeta,216.7,3448.9,Total
2019,3,3,Sants-Montjuïc,17,Sants - Badal,241.1,4340.7,Total
2019,3,3,Sants-Montjuïc,18,Sants,250.5,3773.0,Total
2019,3,4,Les Corts,19,les Corts,355.3,4375.8,Total
2019,3,4,Les Corts,20,la Maternitat i Sant Ramon,384.0,4154.5,Total
2019,3,4,Les Corts,21,Pedralbes,899.2,6260.7,Total
2019,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",373.8,4371.9,Total
2019,3,5,Sarrià-Sant Gervasi,23,Sarrià,693.2,5397.5,Total
2019,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,722.9,5700.2,Total
2019,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701.4,6111.9,Total
2019,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,655.0,5924.0,Total
2019,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,505.1,4561.5,Total
2019,3,6,Gràcia,28,Vallcarca i els Penitents,375.7,3904.0,Total
2019,3,6,Gràcia,29,el Coll,213.0,2975.9,Total
2019,3,6,Gràcia,30,la Salut,358.0,5101.0,Total
2019,3,6,Gràcia,31,la Vila de Gràcia,378.4,5240.5,Total
2019,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,321.7,4647.6,Total
2019,3,7,Horta-Guinardó,33,el Baix Guinardó,338.8,4556.6,Total
2019,3,7,Horta-Guinardó,34,Can Baró,175.1,2770.7,Total
2019,3,7,Horta-Guinardó,35,el Guinardó,243.1,3400.0,Total
2019,3,7,Horta-Guinardó,36,la Font d'en Fargues,239.9,4646.4,Total
2019,3,7,Horta-Guinardó,37,el Carmel,151.0,2305.3,Total
2019,3,7,Horta-Guinardó,38,la Teixonera,155.9,2410.2,Total
2019,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,151.0,2233.0,Total
2019,3,7,Horta-Guinardó,40,Montbau,188.0,2862.7,Total
2019,3,7,Horta-Guinardó,41,la Vall d'Hebron,170.6,3378.1,Total
2019,3,7,Horta-Guinardó,42,la Clota,,,Total
2019,3,7,Horta-Guinardó,43,Horta,230.5,3260.0,Total
2019,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,212.2,3043.3,Total
2019,3,8,Nou Barris,45,Porta,188.6,2960.8,Total
2019,3,8,Nou Barris,46,el Turó de la Peira,139.3,2528.7,Total
2019,3,8,Nou Barris,47,Can Peguera,,,Total
2019,3,8,Nou Barris,48,la Guineueta,257.4,3483.2,Total
2019,3,8,Nou Barris,49,Canyelles,170.0,2464.1,Total
2019,3,8,Nou Barris,50,les Roquetes,223.5,2634.7,Total
2019,3,8,Nou Barris,51,Verdun,133.8,2338.9,Total
2019,3,8,Nou Barris,52,la Prosperitat,151.6,2770.0,Total
2019,3,8,Nou Barris,53,la Trinitat Nova,91.3,1758.6,Total
2019,3,8,Nou Barris,54,Torre Baró,151.0,2805.5,Total
2019,3,8,Nou Barris,55,Ciutat Meridiana,71.4,1235.7,Total
2019,3,8,Nou Barris,56,Vallbona,,,Total
2019,3,9,Sant Andreu,57,la Trinitat Vella,317.2,3798.9,Total
2019,3,9,Sant Andreu,58,Baró de Viver,,,Total
2019,3,9,Sant Andreu,59,el Bon Pastor,189.1,2427.6,Total
2019,3,9,Sant Andreu,60,Sant Andreu,269.1,3093.9,Total
2019,3,9,Sant Andreu,61,la Sagrera,271.6,3749.4,Total
2019,3,9,Sant Andreu,62,el Congrés i els Indians,241.9,3603.8,Total
2019,3,9,Sant Andreu,63,Navas,443.6,4593.1,Total
2019,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,338.3,4149.0,Total
2019,3,10,Sant Martí,65,el Clot,322.9,4030.5,Total
2019,3,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208.2,3820.5,Total
2019,3,10,Sant Martí,67,la Vila Olímpica del Poblenou,,6464.5,Total
2019,3,10,Sant Martí,68,el Poblenou,342.0,4638.2,Total
2019,3,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,551.8,5712.0,Total
2019,3,10,Sant Martí,70,el Besòs i el Maresme,307.8,3615.2,Total
2019,3,10,Sant Martí,71,Provençals del Poblenou,497.5,5841.1,Total
2019,3,10,Sant Martí,72,Sant Martí de Provençals,354.0,3837.7,Total
2019,3,10,Sant Martí,73,la Verneda i la Pau,179.5,2496.3,Total
2019,3,1,Ciutat Vella,1,el Raval,,,New
2019,3,1,Ciutat Vella,2,el Barri Gòtic,348.1,5079.2,New
2019,3,1,Ciutat Vella,3,la Barceloneta,,,New
2019,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",403.8,4365.4,New
2019,3,2,Eixample,5,el Fort Pienc,,,New
2019,3,2,Eixample,6,la Sagrada Família,,,New
2019,3,2,Eixample,7,la Dreta de l'Eixample,1095.3,7050.6,New
2019,3,2,Eixample,8,l'Antiga Esquerra de l'Eixample,291.5,3125.6,New
2019,3,2,Eixample,9,la Nova Esquerra de l'Eixample,,,New
2019,3,2,Eixample,10,Sant Antoni,,,New
2019,3,3,Sants-Montjuïc,11,el Poble Sec,,,New
2019,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,,,New
2019,3,3,Sants-Montjuïc,13,la Marina de Port,,,New
2019,3,3,Sants-Montjuïc,14,la Font de la Guatlla,,,New
2019,3,3,Sants-Montjuïc,15,Hostafrancs,383.0,5716.4,New
2019,3,3,Sants-Montjuïc,16,la Bordeta,,,New
2019,3,3,Sants-Montjuïc,17,Sants - Badal,,,New
2019,3,3,Sants-Montjuïc,18,Sants,,,New
2019,3,4,Les Corts,19,les Corts,1176.0,9719.0,New
2019,3,4,Les Corts,20,la Maternitat i Sant Ramon,,,New
2019,3,4,Les Corts,21,Pedralbes,,,New
2019,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",,,New
2019,3,5,Sarrià-Sant Gervasi,23,Sarrià,,,New
2019,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,,,New
2019,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,793.0,6658.5,New
2019,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,523.3,6709.0,New
2019,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,570.4,5343.3,New
2019,3,6,Gràcia,28,Vallcarca i els Penitents,,,New
2019,3,6,Gràcia,29,el Coll,,,New
2019,3,6,Gràcia,30,la Salut,597.5,7171.0,New
2019,3,6,Gràcia,31,la Vila de Gràcia,397.0,5145.7,New
2019,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,,,New
2019,3,7,Horta-Guinardó,33,el Baix Guinardó,,,New
2019,3,7,Horta-Guinardó,34,Can Baró,,,New
2019,3,7,Horta-Guinardó,35,el Guinardó,256.3,4771.9,New
2019,3,7,Horta-Guinardó,36,la Font d'en Fargues,,,New
2019,3,7,Horta-Guinardó,37,el Carmel,171.6,2418.0,New
2019,3,7,Horta-Guinardó,38,la Teixonera,108.5,1955.1,New
2019,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,231.1,2826.1,New
2019,3,7,Horta-Guinardó,40,Montbau,146.4,2728.5,New
2019,3,7,Horta-Guinardó,41,la Vall d'Hebron,216.1,4409.8,New
2019,3,7,Horta-Guinardó,42,la Clota,,,New
2019,3,7,Horta-Guinardó,43,Horta,285.9,3869.2,New
2019,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,,,New
2019,3,8,Nou Barris,45,Porta,,,New
2019,3,8,Nou Barris,46,el Turó de la Peira,,,New
2019,3,8,Nou Barris,47,Can Peguera,,,New
2019,3,8,Nou Barris,48,la Guineueta,342.8,5066.1,New
2019,3,8,Nou Barris,49,Canyelles,,,New
2019,3,8,Nou Barris,50,les Roquetes,,,New
2019,3,8,Nou Barris,51,Verdun,,,New
2019,3,8,Nou Barris,52,la Prosperitat,,,New
2019,3,8,Nou Barris,53,la Trinitat Nova,,,New
2019,3,8,Nou Barris,54,Torre Baró,,,New
2019,3,8,Nou Barris,55,Ciutat Meridiana,,,New
2019,3,8,Nou Barris,56,Vallbona,,,New
2019,3,9,Sant Andreu,57,la Trinitat Vella,,,New
2019,3,9,Sant Andreu,58,Baró de Viver,,,New
2019,3,9,Sant Andreu,59,el Bon Pastor,,,New
2019,3,9,Sant Andreu,60,Sant Andreu,406.0,4469.6,New
2019,3,9,Sant Andreu,61,la Sagrera,,,New
2019,3,9,Sant Andreu,62,el Congrés i els Indians,,,New
2019,3,9,Sant Andreu,63,Navas,,,New
2019,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,527.7,4475.4,New
2019,3,10,Sant Martí,65,el Clot,,,New
2019,3,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,,,New
2019,3,10,Sant Martí,67,la Vila Olímpica del Poblenou,,,New
2019,3,10,Sant Martí,68,el Poblenou,602.5,5290.2,New
2019,3,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,,,New
2019,3,10,Sant Martí,70,el Besòs i el Maresme,461.3,4697.6,New
2019,3,10,Sant Martí,71,Provençals del Poblenou,,,New
2019,3,10,Sant Martí,72,Sant Martí de Provençals,,,New
2019,3,10,Sant Martí,73,la Verneda i la Pau,159.7,2835.9,New
2019,3,1,Ciutat Vella,1,el Raval,190.3,3390.3,Used
2019,3,1,Ciutat Vella,2,el Barri Gòtic,386.2,4308.5,Used
2019,3,1,Ciutat Vella,3,la Barceloneta,197.7,4871.0,Used
2019,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",332.6,4646.0,Used
2019,3,2,Eixample,5,el Fort Pienc,320.7,3704.5,Used
2019,3,2,Eixample,6,la Sagrada Família,276.7,3665.2,Used
2019,3,2,Eixample,7,la Dreta de l'Eixample,543.0,5018.1,Used
2019,3,2,Eixample,8,l'Antiga Esquerra de l'Eixample,456.2,5220.8,Used
2019,3,2,Eixample,9,la Nova Esquerra de l'Eixample,348.4,4317.1,Used
2019,3,2,Eixample,10,Sant Antoni,373.4,4135.0,Used
2019,3,3,Sants-Montjuïc,11,el Poble Sec,230.1,3957.4,Used
2019,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,121.0,1920.6,Used
2019,3,3,Sants-Montjuïc,13,la Marina de Port,196.3,3209.6,Used
2019,3,3,Sants-Montjuïc,14,la Font de la Guatlla,256.9,4021.8,Used
2019,3,3,Sants-Montjuïc,15,Hostafrancs,395.2,4553.2,Used
2019,3,3,Sants-Montjuïc,16,la Bordeta,216.7,3448.9,Used
2019,3,3,Sants-Montjuïc,17,Sants - Badal,241.1,4340.7,Used
2019,3,3,Sants-Montjuïc,18,Sants,250.5,3773.0,Used
2019,3,4,Les Corts,19,les Corts,342.5,4292.3,Used
2019,3,4,Les Corts,20,la Maternitat i Sant Ramon,384.0,4154.5,Used
2019,3,4,Les Corts,21,Pedralbes,899.2,6260.7,Used
2019,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",373.8,4371.9,Used
2019,3,5,Sarrià-Sant Gervasi,23,Sarrià,703.7,5460.6,Used
2019,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,722.9,5700.2,Used
2019,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,683.1,6002.5,Used
2019,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,687.9,5727.8,Used
2019,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,496.1,4453.7,Used
2019,3,6,Gràcia,28,Vallcarca i els Penitents,380.5,3873.8,Used
2019,3,6,Gràcia,29,el Coll,217.7,3040.5,Used
2019,3,6,Gràcia,30,la Salut,334.8,4900.7,Used
2019,3,6,Gràcia,31,la Vila de Gràcia,373.8,5264.2,Used
2019,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,321.8,4612.2,Used
2019,3,7,Horta-Guinardó,33,el Baix Guinardó,338.8,4556.6,Used
2019,3,7,Horta-Guinardó,34,Can Baró,175.1,2770.7,Used
2019,3,7,Horta-Guinardó,35,el Guinardó,241.8,3266.2,Used
2019,3,7,Horta-Guinardó,36,la Font d'en Fargues,239.9,4646.4,Used
2019,3,7,Horta-Guinardó,37,el Carmel,141.6,2253.6,Used
2019,3,7,Horta-Guinardó,38,la Teixonera,174.8,2592.2,Used
2019,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,110.9,1936.4,Used
2019,3,7,Horta-Guinardó,40,Montbau,208.8,2929.8,Used
2019,3,7,Horta-Guinardó,41,la Vall d'Hebron,,,Used
2019,3,7,Horta-Guinardó,42,la Clota,,,Used
2019,3,7,Horta-Guinardó,43,Horta,216.0,3101.1,Used
2019,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,212.2,3043.3,Used
2019,3,8,Nou Barris,45,Porta,184.3,2966.6,Used
2019,3,8,Nou Barris,46,el Turó de la Peira,139.3,2528.7,Used
2019,3,8,Nou Barris,47,Can Peguera,,,Used
2019,3,8,Nou Barris,48,la Guineueta,225.4,2889.6,Used
2019,3,8,Nou Barris,49,Canyelles,170.0,2464.1,Used
2019,3,8,Nou Barris,50,les Roquetes,223.5,2634.7,Used
2019,3,8,Nou Barris,51,Verdun,133.8,2338.9,Used
2019,3,8,Nou Barris,52,la Prosperitat,151.6,2770.0,Used
2019,3,8,Nou Barris,53,la Trinitat Nova,91.3,1758.6,Used
2019,3,8,Nou Barris,54,Torre Baró,151.0,2805.5,Used
2019,3,8,Nou Barris,55,Ciutat Meridiana,71.4,1235.7,Used
2019,3,8,Nou Barris,56,Vallbona,,,Used
2019,3,9,Sant Andreu,57,la Trinitat Vella,317.2,3798.9,Used
2019,3,9,Sant Andreu,58,Baró de Viver,,,Used
2019,3,9,Sant Andreu,59,el Bon Pastor,189.1,2427.6,Used
2019,3,9,Sant Andreu,60,Sant Andreu,254.4,2946.5,Used
2019,3,9,Sant Andreu,61,la Sagrera,271.6,3749.4,Used
2019,3,9,Sant Andreu,62,el Congrés i els Indians,241.9,3603.8,Used
2019,3,9,Sant Andreu,63,Navas,444.4,4618.0,Used
2019,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,323.0,4122.8,Used
2019,3,10,Sant Martí,65,el Clot,322.9,4030.5,Used
2019,3,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208.2,3820.5,Used
2019,3,10,Sant Martí,67,la Vila Olímpica del Poblenou,,,Used
2019,3,10,Sant Martí,68,el Poblenou,313.0,4565.8,Used
2019,3,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,551.8,5712.0,Used
2019,3,10,Sant Martí,70,el Besòs i el Maresme,204.4,2886.6,Used
2019,3,10,Sant Martí,71,Provençals del Poblenou,742.5,8124.1,Used
2019,3,10,Sant Martí,72,Sant Martí de Provençals,354.0,3837.7,Used
2019,3,10,Sant Martí,73,la Verneda i la Pau,180.9,2472.7,Used
2019,4,1,Ciutat Vella,1,el Raval,191.0,3241.4,Total
2019,4,1,Ciutat Vella,2,el Barri Gòtic,455.6,5234.2,Total
2019,4,1,Ciutat Vella,3,la Barceloneta,268.8,5055.6,Total
2019,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",336.8,4327.7,Total
2019,4,2,Eixample,5,el Fort Pienc,473.2,4817.3,Total
2019,4,2,Eixample,6,la Sagrada Família,286.1,4507.8,Total
2019,4,2,Eixample,7,la Dreta de l'Eixample,497.6,4573.4,Total
2019,4,2,Eixample,8,l'Antiga Esquerra de l'Eixample,504.3,5338.0,Total
2019,4,2,Eixample,9,la Nova Esquerra de l'Eixample,296.8,4145.6,Total
2019,4,2,Eixample,10,Sant Antoni,313.4,4378.1,Total
2019,4,3,Sants-Montjuïc,11,el Poble Sec,309.9,4863.9,Total
2019,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,,,Total
2019,4,3,Sants-Montjuïc,13,la Marina de Port,170.0,2734.1,Total
2019,4,3,Sants-Montjuïc,14,la Font de la Guatlla,277.3,3954.4,Total
2019,4,3,Sants-Montjuïc,15,Hostafrancs,252.9,3468.7,Total
2019,4,3,Sants-Montjuïc,16,la Bordeta,173.8,2816.3,Total
2019,4,3,Sants-Montjuïc,17,Sants - Badal,239.8,3753.8,Total
2019,4,3,Sants-Montjuïc,18,Sants,266.0,3769.1,Total
2019,4,4,Les Corts,19,les Corts,379.4,4585.8,Total
2019,4,4,Les Corts,20,la Maternitat i Sant Ramon,335.6,4119.2,Total
2019,4,4,Les Corts,21,Pedralbes,1534.2,9175.8,Total
2019,4,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",619.5,6487.0,Total
2019,4,5,Sarrià-Sant Gervasi,23,Sarrià,540.7,5469.7,Total
2019,4,5,Sarrià-Sant Gervasi,24,les Tres Torres,919.2,5618.2,Total
2019,4,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,535.9,4771.8,Total
2019,4,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,607.8,5216.5,Total
2019,4,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,473.4,4831.8,Total
2019,4,6,Gràcia,28,Vallcarca i els Penitents,367.1,4279.2,Total
2019,4,6,Gràcia,29,el Coll,205.6,2934.1,Total
2019,4,6,Gràcia,30,la Salut,323.2,4455.1,Total
2019,4,6,Gràcia,31,la Vila de Gràcia,516.1,5531.1,Total
2019,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,459.7,5007.4,Total
2019,4,7,Horta-Guinardó,33,el Baix Guinardó,219.8,3450.7,Total
2019,4,7,Horta-Guinardó,34,Can Baró,223.0,3032.4,Total
2019,4,7,Horta-Guinardó,35,el Guinardó,218.8,3469.6,Total
2019,4,7,Horta-Guinardó,36,la Font d'en Fargues,336.4,3476.4,Total
2019,4,7,Horta-Guinardó,37,el Carmel,191.7,2782.0,Total
2019,4,7,Horta-Guinardó,38,la Teixonera,274.6,3666.1,Total
2019,4,7,Horta-Guinardó,39,Sant Genís dels Agudells,253.5,2626.7,Total
2019,4,7,Horta-Guinardó,40,Montbau,150.0,2680.5,Total
2019,4,7,Horta-Guinardó,41,la Vall d'Hebron,170.0,3469.4,Total
2019,4,7,Horta-Guinardó,42,la Clota,,,Total
2019,4,7,Horta-Guinardó,43,Horta,277.5,3305.9,Total
2019,4,8,Nou Barris,44,Vilapicina i la Torre Llobeta,191.3,2944.6,Total
2019,4,8,Nou Barris,45,Porta,171.7,2685.1,Total
2019,4,8,Nou Barris,46,el Turó de la Peira,187.3,2313.1,Total
2019,4,8,Nou Barris,47,Can Peguera,,,Total
2019,4,8,Nou Barris,48,la Guineueta,199.7,2864.4,Total
2019,4,8,Nou Barris,49,Canyelles,170.0,2098.8,Total
2019,4,8,Nou Barris,50,les Roquetes,193.2,3265.9,Total
2019,4,8,Nou Barris,51,Verdun,192.5,2889.5,Total
2019,4,8,Nou Barris,52,la Prosperitat,126.0,2833.3,Total
2019,4,8,Nou Barris,53,la Trinitat Nova,76.5,1533.2,Total
2019,4,8,Nou Barris,54,Torre Baró,,,Total
2019,4,8,Nou Barris,55,Ciutat Meridiana,91.0,1531.2,Total
2019,4,8,Nou Barris,56,Vallbona,140.0,1891.9,Total
2019,4,9,Sant Andreu,57,la Trinitat Vella,233.0,3216.3,Total
2019,4,9,Sant Andreu,58,Baró de Viver,,,Total
2019,4,9,Sant Andreu,59,el Bon Pastor,155.8,2452.4,Total
2019,4,9,Sant Andreu,60,Sant Andreu,245.7,3553.7,Total
2019,4,9,Sant Andreu,61,la Sagrera,258.1,3380.5,Total
2019,4,9,Sant Andreu,62,el Congrés i els Indians,231.3,3146.7,Total
2019,4,9,Sant Andreu,63,Navas,370.4,4158.0,Total
2019,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,295.9,3785.7,Total
2019,4,10,Sant Martí,65,el Clot,347.3,4176.7,Total
2019,4,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,197.9,3577.5,Total
2019,4,10,Sant Martí,67,la Vila Olímpica del Poblenou,541.7,4908.5,Total
2019,4,10,Sant Martí,68,el Poblenou,401.2,4831.0,Total
2019,4,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,491.5,5778.6,Total
2019,4,10,Sant Martí,70,el Besòs i el Maresme,253.4,3257.3,Total
2019,4,10,Sant Martí,71,Provençals del Poblenou,174.0,2683.2,Total
2019,4,10,Sant Martí,72,Sant Martí de Provençals,266.3,3555.6,Total
2019,4,10,Sant Martí,73,la Verneda i la Pau,174.5,2415.8,Total
2019,4,1,Ciutat Vella,1,el Raval,,,New
2019,4,1,Ciutat Vella,2,el Barri Gòtic,946.3,5904.1,New
2019,4,1,Ciutat Vella,3,la Barceloneta,210.7,5052.3,New
2019,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",570.7,5231.0,New
2019,4,2,Eixample,5,el Fort Pienc,,,New
2019,4,2,Eixample,6,la Sagrada Família,,,New
