Year,Code_Dist,Name_Dist,Code_NBHD,Name_NBHD,Gender,Nationality,Age,Amount
2017,1,Ciutat Vella,3,la Barceloneta,Dona,Spaniards,10-14 anys,166
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,Spaniards,10-14 anys,258
2017,2,Eixample,5,el Fort Pienc,Dona,Spaniards,10-14 anys,496
2017,2,Eixample,6,la Sagrada Família,Dona,Spaniards,10-14 anys,764
2017,2,Eixample,7,la Dreta de l'Eixample,Dona,Spaniards,10-14 anys,753
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,Spaniards,10-14 anys,671
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,Spaniards,10-14 anys,863
2017,2,Eixample,10,Sant Antoni,Dona,Spaniards,10-14 anys,530
2017,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,Dona,Spaniards,10-14 anys,581
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,Dona,Spaniards,10-14 anys,19
2017,3,Sants-Montjuïc,13,la Marina de Port,Dona,Spaniards,10-14 anys,649
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,Spaniards,10-14 anys,154
2017,3,Sants-Montjuïc,15,Hostafrancs,Dona,Spaniards,10-14 anys,253
2017,3,Sants-Montjuïc,16,la Bordeta,Dona,Spaniards,10-14 anys,345
2017,3,Sants-Montjuïc,17,Sants - Badal,Dona,Spaniards,10-14 anys,348
2017,3,Sants-Montjuïc,18,Sants,Dona,Spaniards,10-14 anys,631
2017,4,Les Corts,19,les Corts,Dona,Spaniards,10-14 anys,774
2017,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,Spaniards,10-14 anys,426
2017,4,Les Corts,21,Pedralbes,Dona,Spaniards,10-14 anys,287
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,Spaniards,10-14 anys,146
2017,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,Spaniards,10-14 anys,651
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,Spaniards,10-14 anys,465
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,Spaniards,10-14 anys,712
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,Spaniards,10-14 anys,1165
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,Spaniards,10-14 anys,675
2017,6,Gràcia,28,Vallcarca i els Penitents,Dona,Spaniards,10-14 anys,323
2017,6,Gràcia,29,el Coll,Dona,Spaniards,10-14 anys,140
2017,6,Gràcia,30,la Salut,Dona,Spaniards,10-14 anys,243
2017,6,Gràcia,31,la Vila de Gràcia,Dona,Spaniards,10-14 anys,749
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,Spaniards,10-14 anys,623
2017,7,Horta-Guinardó,33,el Baix Guinardó,Dona,Spaniards,10-14 anys,375
2017,7,Horta-Guinardó,34,Can Baró,Dona,Spaniards,10-14 anys,163
2017,7,Horta-Guinardó,35,el Guinardó,Dona,Spaniards,10-14 anys,647
2017,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,Spaniards,10-14 anys,259
2017,7,Horta-Guinardó,37,el Carmel,Dona,Spaniards,10-14 anys,595
2017,7,Horta-Guinardó,38,la Teixonera,Dona,Spaniards,10-14 anys,211
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,Spaniards,10-14 anys,140
2017,7,Horta-Guinardó,40,Montbau,Dona,Spaniards,10-14 anys,94
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,Spaniards,10-14 anys,113
2017,7,Horta-Guinardó,42,la Clota,Dona,Spaniards,10-14 anys,9
2017,7,Horta-Guinardó,43,Horta,Dona,Spaniards,10-14 anys,483
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,Spaniards,10-14 anys,465
2017,8,Nou Barris,45,Porta,Dona,Spaniards,10-14 anys,414
2017,8,Nou Barris,46,el Turó de la Peira,Dona,Spaniards,10-14 anys,258
2017,8,Nou Barris,47,Can Peguera,Dona,Spaniards,10-14 anys,41
2017,8,Nou Barris,48,la Guineueta,Dona,Spaniards,10-14 anys,298
2017,8,Nou Barris,49,Canyelles,Dona,Spaniards,10-14 anys,141
2017,8,Nou Barris,50,les Roquetes,Dona,Spaniards,10-14 anys,289
2017,8,Nou Barris,51,Verdun,Dona,Spaniards,10-14 anys,197
2017,8,Nou Barris,52,la Prosperitat,Dona,Spaniards,10-14 anys,456
2017,8,Nou Barris,53,la Trinitat Nova,Dona,Spaniards,10-14 anys,154
2017,8,Nou Barris,54,Torre Baró,Dona,Spaniards,10-14 anys,77
2017,8,Nou Barris,55,Ciutat Meridiana,Dona,Spaniards,10-14 anys,197
2017,8,Nou Barris,56,Vallbona,Dona,Spaniards,10-14 anys,38
2017,9,Sant Andreu,57,la Trinitat Vella,Dona,Spaniards,10-14 anys,179
2017,9,Sant Andreu,58,Baró de Viver,Dona,Spaniards,10-14 anys,66
2017,9,Sant Andreu,59,el Bon Pastor,Dona,Spaniards,10-14 anys,319
2017,9,Sant Andreu,60,Sant Andreu,Dona,Spaniards,10-14 anys,1164
2017,9,Sant Andreu,61,la Sagrera,Dona,Spaniards,10-14 anys,446
2017,9,Sant Andreu,62,el Congrés i els Indians,Dona,Spaniards,10-14 anys,239
2017,9,Sant Andreu,63,Navas,Dona,Spaniards,10-14 anys,396
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,Spaniards,10-14 anys,597
2017,10,Sant Martí,65,el Clot,Dona,Spaniards,10-14 anys,522
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,Spaniards,10-14 anys,266
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,Spaniards,10-14 anys,228
2017,10,Sant Martí,68,el Poblenou,Dona,Spaniards,10-14 anys,795
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,Spaniards,10-14 anys,357
2017,10,Sant Martí,70,el Besòs i el Maresme,Dona,Spaniards,10-14 anys,411
2017,10,Sant Martí,71,Provençals del Poblenou,Dona,Spaniards,10-14 anys,396
2017,10,Sant Martí,72,Sant Martí de Provençals,Dona,Spaniards,10-14 anys,492
2017,10,Sant Martí,73,la Verneda i la Pau,Dona,Spaniards,10-14 anys,503
2017,1,Ciutat Vella,1,el Raval,Dona,Spaniards,15-19 anys,496
2017,1,Ciutat Vella,2,el Barri Gòtic,Dona,Spaniards,15-19 anys,139
2017,1,Ciutat Vella,3,la Barceloneta,Dona,Spaniards,15-19 anys,154
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,Spaniards,15-19 anys,242
2017,2,Eixample,5,el Fort Pienc,Dona,Spaniards,15-19 anys,486
2017,2,Eixample,6,la Sagrada Família,Dona,Spaniards,15-19 anys,755
2017,2,Eixample,7,la Dreta de l'Eixample,Dona,Spaniards,15-19 anys,708
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,Spaniards,15-19 anys,635
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,Spaniards,15-19 anys,888
2017,2,Eixample,10,Sant Antoni,Dona,Spaniards,15-19 anys,585
2017,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,Dona,Spaniards,15-19 anys,523
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,Dona,Spaniards,15-19 anys,21
2017,3,Sants-Montjuïc,13,la Marina de Port,Dona,Spaniards,15-19 anys,635
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,Spaniards,15-19 anys,170
2017,3,Sants-Montjuïc,15,Hostafrancs,Dona,Spaniards,15-19 anys,183
2017,3,Sants-Montjuïc,16,la Bordeta,Dona,Spaniards,15-19 anys,261
2017,3,Sants-Montjuïc,17,Sants - Badal,Dona,Spaniards,15-19 anys,389
2017,3,Sants-Montjuïc,18,Sants,Dona,Spaniards,15-19 anys,623
2017,4,Les Corts,19,les Corts,Dona,Spaniards,15-19 anys,741
2017,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,Spaniards,15-19 anys,408
2017,4,Les Corts,21,Pedralbes,Dona,Spaniards,15-19 anys,285
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,Spaniards,15-19 anys,113
2017,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,Spaniards,15-19 anys,584
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,Spaniards,15-19 anys,470
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,Spaniards,15-19 anys,584
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,Spaniards,15-19 anys,1216
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,Spaniards,15-19 anys,670
2017,6,Gràcia,28,Vallcarca i els Penitents,Dona,Spaniards,15-19 anys,270
2017,6,Gràcia,29,el Coll,Dona,Spaniards,15-19 anys,132
2017,6,Gràcia,30,la Salut,Dona,Spaniards,15-19 anys,211
2017,6,Gràcia,31,la Vila de Gràcia,Dona,Spaniards,15-19 anys,664
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,Spaniards,15-19 anys,538
2017,7,Horta-Guinardó,33,el Baix Guinardó,Dona,Spaniards,15-19 anys,394
2017,7,Horta-Guinardó,34,Can Baró,Dona,Spaniards,15-19 anys,150
2017,7,Horta-Guinardó,35,el Guinardó,Dona,Spaniards,15-19 anys,636
2017,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,Spaniards,15-19 anys,204
2017,7,Horta-Guinardó,37,el Carmel,Dona,Spaniards,15-19 anys,553
2017,7,Horta-Guinardó,38,la Teixonera,Dona,Spaniards,15-19 anys,208
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,Spaniards,15-19 anys,122
2017,7,Horta-Guinardó,40,Montbau,Dona,Spaniards,15-19 anys,96
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,Spaniards,15-19 anys,122
2017,7,Horta-Guinardó,42,la Clota,Dona,Spaniards,15-19 anys,13
2017,7,Horta-Guinardó,43,Horta,Dona,Spaniards,15-19 anys,457
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,Spaniards,15-19 anys,440
2017,8,Nou Barris,45,Porta,Dona,Spaniards,15-19 anys,386
2017,8,Nou Barris,46,el Turó de la Peira,Dona,Spaniards,15-19 anys,258
2017,8,Nou Barris,47,Can Peguera,Dona,Spaniards,15-19 anys,45
2017,8,Nou Barris,48,la Guineueta,Dona,Spaniards,15-19 anys,262
2017,8,Nou Barris,49,Canyelles,Dona,Spaniards,15-19 anys,109
2017,8,Nou Barris,50,les Roquetes,Dona,Spaniards,15-19 anys,286
2017,8,Nou Barris,51,Verdun,Dona,Spaniards,15-19 anys,177
2017,8,Nou Barris,52,la Prosperitat,Dona,Spaniards,15-19 anys,480
2017,8,Nou Barris,53,la Trinitat Nova,Dona,Spaniards,15-19 anys,130
2017,8,Nou Barris,54,Torre Baró,Dona,Spaniards,15-19 anys,73
2017,8,Nou Barris,55,Ciutat Meridiana,Dona,Spaniards,15-19 anys,199
2017,8,Nou Barris,56,Vallbona,Dona,Spaniards,15-19 anys,30
2017,9,Sant Andreu,57,la Trinitat Vella,Dona,Spaniards,15-19 anys,174
2017,9,Sant Andreu,58,Baró de Viver,Dona,Spaniards,15-19 anys,60
2017,9,Sant Andreu,59,el Bon Pastor,Dona,Spaniards,15-19 anys,256
2017,9,Sant Andreu,60,Sant Andreu,Dona,Spaniards,15-19 anys,1051
2017,9,Sant Andreu,61,la Sagrera,Dona,Spaniards,15-19 anys,455
2017,9,Sant Andreu,62,el Congrés i els Indians,Dona,Spaniards,15-19 anys,278
2017,9,Sant Andreu,63,Navas,Dona,Spaniards,15-19 anys,376
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,Spaniards,15-19 anys,572
2017,10,Sant Martí,65,el Clot,Dona,Spaniards,15-19 anys,514
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,Spaniards,15-19 anys,203
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,Spaniards,15-19 anys,298
2017,10,Sant Martí,68,el Poblenou,Dona,Spaniards,15-19 anys,576
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,Spaniards,15-19 anys,227
2017,10,Sant Martí,70,el Besòs i el Maresme,Dona,Spaniards,15-19 anys,387
2017,10,Sant Martí,71,Provençals del Poblenou,Dona,Spaniards,15-19 anys,357
2017,10,Sant Martí,72,Sant Martí de Provençals,Dona,Spaniards,15-19 anys,430
2017,10,Sant Martí,73,la Verneda i la Pau,Dona,Spaniards,15-19 anys,506
2017,1,Ciutat Vella,1,el Raval,Dona,Spaniards,20-24 anys,509
2017,1,Ciutat Vella,2,el Barri Gòtic,Dona,Spaniards,20-24 anys,185
2017,1,Ciutat Vella,3,la Barceloneta,Dona,Spaniards,20-24 anys,208
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,Spaniards,20-24 anys,252
2017,2,Eixample,5,el Fort Pienc,Dona,Spaniards,20-24 anys,499
2017,2,Eixample,6,la Sagrada Família,Dona,Spaniards,20-24 anys,839
2017,2,Eixample,7,la Dreta de l'Eixample,Dona,Spaniards,20-24 anys,725
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,Spaniards,20-24 anys,686
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,Spaniards,20-24 anys,1015
2017,2,Eixample,10,Sant Antoni,Dona,Spaniards,20-24 anys,579
2017,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,Dona,Spaniards,20-24 anys,531
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,Dona,Spaniards,20-24 anys,26
2017,3,Sants-Montjuïc,13,la Marina de Port,Dona,Spaniards,20-24 anys,644
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,Spaniards,20-24 anys,168
2017,3,Sants-Montjuïc,15,Hostafrancs,Dona,Spaniards,20-24 anys,245
2017,3,Sants-Montjuïc,16,la Bordeta,Dona,Spaniards,20-24 anys,347
2017,3,Sants-Montjuïc,17,Sants - Badal,Dona,Spaniards,20-24 anys,406
2017,3,Sants-Montjuïc,18,Sants,Dona,Spaniards,20-24 anys,685
2017,4,Les Corts,19,les Corts,Dona,Spaniards,20-24 anys,881
2017,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,Spaniards,20-24 anys,449
2017,4,Les Corts,21,Pedralbes,Dona,Spaniards,20-24 anys,247
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,Spaniards,20-24 anys,102
2017,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,Spaniards,20-24 anys,560
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,Spaniards,20-24 anys,430
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,Spaniards,20-24 anys,645
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,Spaniards,20-24 anys,1180
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,Spaniards,20-24 anys,631
2017,6,Gràcia,28,Vallcarca i els Penitents,Dona,Spaniards,20-24 anys,272
2017,6,Gràcia,29,el Coll,Dona,Spaniards,20-24 anys,137
2017,6,Gràcia,30,la Salut,Dona,Spaniards,20-24 anys,229
2017,6,Gràcia,31,la Vila de Gràcia,Dona,Spaniards,20-24 anys,757
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,Spaniards,20-24 anys,586
2017,7,Horta-Guinardó,33,el Baix Guinardó,Dona,Spaniards,20-24 anys,442
2017,7,Horta-Guinardó,34,Can Baró,Dona,Spaniards,20-24 anys,163
2017,7,Horta-Guinardó,35,el Guinardó,Dona,Spaniards,20-24 anys,633
2017,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,Spaniards,20-24 anys,182
2017,7,Horta-Guinardó,37,el Carmel,Dona,Spaniards,20-24 anys,580
2017,7,Horta-Guinardó,38,la Teixonera,Dona,Spaniards,20-24 anys,211
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,Spaniards,20-24 anys,124
2017,7,Horta-Guinardó,40,Montbau,Dona,Spaniards,20-24 anys,92
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,Spaniards,20-24 anys,107
2017,7,Horta-Guinardó,42,la Clota,Dona,Spaniards,20-24 anys,10
2017,7,Horta-Guinardó,43,Horta,Dona,Spaniards,20-24 anys,477
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,Spaniards,20-24 anys,452
2017,8,Nou Barris,45,Porta,Dona,Spaniards,20-24 anys,380
2017,8,Nou Barris,46,el Turó de la Peira,Dona,Spaniards,20-24 anys,295
2017,8,Nou Barris,47,Can Peguera,Dona,Spaniards,20-24 anys,57
2017,8,Nou Barris,48,la Guineueta,Dona,Spaniards,20-24 anys,277
2017,8,Nou Barris,49,Canyelles,Dona,Spaniards,20-24 anys,132
2017,8,Nou Barris,50,les Roquetes,Dona,Spaniards,20-24 anys,310
2017,8,Nou Barris,51,Verdun,Dona,Spaniards,20-24 anys,202
2017,8,Nou Barris,52,la Prosperitat,Dona,Spaniards,20-24 anys,445
2017,8,Nou Barris,53,la Trinitat Nova,Dona,Spaniards,20-24 anys,141
2017,8,Nou Barris,54,Torre Baró,Dona,Spaniards,20-24 anys,67
2017,8,Nou Barris,55,Ciutat Meridiana,Dona,Spaniards,20-24 anys,163
2017,8,Nou Barris,56,Vallbona,Dona,Spaniards,20-24 anys,24
2017,9,Sant Andreu,57,la Trinitat Vella,Dona,Spaniards,20-24 anys,178
2017,9,Sant Andreu,58,Baró de Viver,Dona,Spaniards,20-24 anys,54
2017,9,Sant Andreu,59,el Bon Pastor,Dona,Spaniards,20-24 anys,214
2017,9,Sant Andreu,60,Sant Andreu,Dona,Spaniards,20-24 anys,979
2017,9,Sant Andreu,61,la Sagrera,Dona,Spaniards,20-24 anys,512
2017,9,Sant Andreu,62,el Congrés i els Indians,Dona,Spaniards,20-24 anys,269
2017,9,Sant Andreu,63,Navas,Dona,Spaniards,20-24 anys,382
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,Spaniards,20-24 anys,624
2017,10,Sant Martí,65,el Clot,Dona,Spaniards,20-24 anys,488
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,Spaniards,20-24 anys,213
